p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
8.69312587970352e-164	0.379769650814071	0.63	0.496	2.06392194635921e-159	0	PLIN2
1.64124493985873e-163	0.280076787917353	0.462	0.318	3.8966437362126e-159	0	RALA
1.08307649387789e-162	0.282318150241944	0.334	0.215	2.57144021176489e-158	0	NPC1
7.62287390714765e-162	0.295964987081847	0.687	0.604	1.80982272303499e-157	0	CALR
1.38234952741727e-161	0.252514778687625	0.352	0.231	3.28197424799409e-157	0	CYB5R4
6.16329281450353e-161	0.282592576858885	0.348	0.234	1.46328898001943e-156	0	TDP2
8.43014755875638e-161	0.263073412165392	0.572	0.44	2.00148563339994e-156	0	BLVRA
1.74602677950071e-160	0.259833070830971	0.362	0.254	4.14541677989059e-156	0	C1orf122
1.53150985072879e-159	0.286352075025903	0.352	0.237	3.63611068760029e-155	0	ACP2
5.52379303591432e-159	0.25219100005628	0.394	0.284	1.31145894258678e-154	0	SNX1
8.55275748258319e-159	0.265867166048563	0.447	0.325	2.0305956815149e-154	0	SLC25A24
1.08229107834271e-157	0.257458604840228	0.369	0.239	2.56957547820127e-153	0	MAPK6
1.51311909369683e-157	0.25409271656906	0.599	0.455	3.59244735225502e-153	0	LIMS1
4.21056958504736e-155	0.254448787222693	0.329	0.195	9.99673430881943e-151	0	ITGAM
9.27801224447915e-155	0.262162803370636	0.295	0.181	2.20278566708424e-150	0	ST14
9.34853893991579e-154	0.302721158477251	0.236	0.121	2.21953011511481e-149	0	EREG
6.81555670407265e-153	0.277503256758355	0.386	0.284	1.61814947268093e-148	0	ENG
2.11374818337185e-152	0.265710152055603	0.537	0.404	5.01846093696145e-148	0	CORO1C
5.14970985056559e-152	0.264094102371639	0.457	0.326	1.22264411272128e-147	0	BACH1
2.30054040679318e-151	0.252916722066266	0.357	0.233	5.46194303380838e-147	0	PLEKHO2
1.38132210532382e-150	0.260854153832817	0.449	0.301	3.27953494245983e-146	0	KLF4
6.36518539150472e-146	0.252353103261035	0.516	0.384	1.51122231565105e-141	0	OPTN
3.49986995752279e-144	0.2605583741797	0.386	0.274	8.30939125315061e-140	0	MGAT4A
2.85113231583101e-142	0.253965919582583	0.333	0.22	6.76915834424598e-138	0	SDSL
5.39521789359253e-142	0.326312416366939	0.241	0.141	1.28093263229674e-137	0	PHLDA1
2.99656543552402e-139	0.255653790203369	0.361	0.244	7.11444565702112e-135	0	TLR4
2.28272672648489e-138	0.262708613972667	0.426	0.3	5.41964979402043e-134	0	MAP3K8
1.30745290996634e-137	0.256832041516893	0.337	0.237	3.10415469884209e-133	0	SIDT2
2.16938979451809e-131	0.328852081359459	0.102	0.038	5.15056525014484e-127	0	TMIGD3
2.03508431557115e-121	0.253122871346172	0.668	0.564	4.83169718202903e-117	0	FLNA
1.48858776214471e-118	0.2526346256744	0.375	0.285	3.53420506488398e-114	0	RAP2B
5.29844496020093e-111	0.2531788860938	0.279	0.245	1.25795680245091e-106	0	ZNF638
1.53710846728617e-88	0.669379342160222	0.112	0.05	3.64940292303082e-84	0	SERPINB2
3.83740882414583e-78	0.29450760135222	0.171	0.095	9.11077603028702e-74	0	CXCL9
0	1.85083998423893	0.582	0.099	0	1	S100A12
0	1.84946762161135	0.98	0.675	0	1	S100A8
0	1.66883298209915	0.945	0.731	0	1	S100A9
0	1.52844194493001	0.859	0.356	0	1	APOBEC3A
0	1.46316033732068	0.916	0.474	0	1	IL1RN
0	1.39895811130827	0.817	0.251	0	1	FCN1
0	1.33556853013163	0.86	0.424	0	1	CXCL10
0	1.28284885728181	0.595	0.151	0	1	VCAN
0	1.27195955523486	0.553	0.197	0	1	CXCL11
0	1.16891712102644	0.765	0.317	0	1	DUSP6
0	1.1110301529463	0.912	0.549	0	1	TNFSF10
0	1.08687835476179	0.82	0.49	0	1	NCF1
0	1.08190218267379	0.876	0.459	0	1	MAFB
0	1.06762740852267	0.92	0.45	0	1	CCL2
0	1.06549467418633	0.932	0.555	0	1	RSAD2
0	1.04911552450588	0.623	0.207	0	1	LILRA5
0	1.03887226045763	0.727	0.367	0	1	DEFB1
0	1.03762477491992	0.789	0.511	0	1	WARS
0	1.03460287637744	0.923	0.583	0	1	IFIT2
0	1.01599546109615	0.616	0.179	0	1	CD300E
0	1.00477447749719	0.984	0.825	0	1	ISG15
0	1.00295371362055	0.633	0.187	0	1	HPSE
0	1.00239347509185	0.737	0.346	0	1	CCL8
0	0.998177046974743	0.73	0.324	0	1	CCL3L1
0	0.983923540773421	0.929	0.577	0	1	IFIT1
0	0.979033214933434	0.911	0.661	0	1	TIMP1
0	0.978599849892882	0.916	0.59	0	1	GBP1
0	0.978243796454609	0.952	0.657	0	1	IFIT3
0	0.958691993632704	0.57	0.209	0	1	IDO1
0	0.957811753148262	0.625	0.264	0	1	CCL7
0	0.947124120537764	0.822	0.436	0	1	CCR1
0	0.941780010075377	0.901	0.604	0	1	NAMPT
0	0.935486587429801	0.972	0.817	0	1	TYMP
0	0.932733318856514	0.987	0.792	0	1	IFITM3
0	0.922928973635614	0.734	0.344	0	1	FPR1
0	0.922846396292674	0.545	0.171	0	1	SERPINB9
0	0.912035713445776	0.629	0.246	0	1	SLC25A37
0	0.90573865433797	0.677	0.314	0	1	ATF5
0	0.892726796227152	0.798	0.42	0	1	CCL3
0	0.869179372729857	0.686	0.319	0	1	GCH1
0	0.86018818442972	0.824	0.474	0	1	SGK1
0	0.844268757707308	0.839	0.562	0	1	PLEK
0	0.839053294117909	0.859	0.562	0	1	FOS
0	0.836707082909749	0.932	0.647	0	1	BCL2A1
0	0.834759946016372	0.639	0.265	0	1	LILRB2
0	0.834322292244078	0.708	0.358	0	1	PTPRE
0	0.827302172084743	0.946	0.654	0	1	MX1
0	0.82573887400371	0.613	0.286	0	1	LILRB1
0	0.820798005941329	0.423	0.153	0	1	IL1R2
0	0.820471836302133	0.641	0.325	0	1	CALHM6
0	0.811852682837836	0.999	0.986	0	1	ACTB
0	0.809805656983116	0.844	0.517	0	1	VAMP5
0	0.79910155271561	0.837	0.57	0	1	ZFP36
0	0.796733235005458	0.993	0.908	0	1	SRGN
0	0.796351292210303	0.565	0.241	0	1	RIN2
0	0.785343600973652	0.7	0.376	0	1	DDX58
0	0.779832128340282	0.992	0.916	0	1	H3F3B
0	0.768446819726077	0.839	0.508	0	1	MX2
0	0.760945291624559	0.722	0.439	0	1	CD14
0	0.757045408119984	0.965	0.742	0	1	KLF6
0	0.756613081613306	0.887	0.551	0	1	TNFSF13B
0	0.755533048392729	0.884	0.57	0	1	ISG20
0	0.741921643188726	0.504	0.162	0	1	CLU
0	0.738746484515204	0.809	0.516	0	1	C15orf48
0	0.732576940378719	0.379	0.1	0	1	FFAR2
0	0.732363424584857	0.99	0.927	0	1	SAT1
0	0.730176021284914	0.958	0.803	0	1	MT2A
0	0.72510366103072	0.843	0.559	0	1	TPM4
0	0.724758238164339	0.682	0.395	0	1	ACSL1
0	0.719417083227217	0.851	0.591	0	1	NFKBIA
0	0.712764336342675	0.801	0.492	0	1	HERC5
0	0.709143726593002	0.579	0.242	0	1	FGL2
0	0.707244648129624	0.656	0.396	0	1	IFNGR2
0	0.697972361880643	0.5	0.208	0	1	HES4
0	0.694678281178779	0.849	0.571	0	1	IRF7
0	0.694467410997818	0.751	0.551	0	1	SERPINB1
0	0.693464463153934	0.468	0.165	0	1	FPR2
0	0.69265431000921	0.802	0.498	0	1	LYN
0	0.692030254987396	0.49	0.186	0	1	CKAP4
0	0.691755680364504	0.732	0.439	0	1	GBP4
0	0.688225287136912	0.882	0.567	0	1	DUSP1
0	0.68567788248466	0.708	0.4	0	1	GBP5
0	0.681126604972759	0.938	0.632	0	1	IFITM2
0	0.678402792354996	0.625	0.363	0	1	CCL4L2
0	0.671138880403971	0.579	0.315	0	1	CCRL2
0	0.665106601415755	0.721	0.441	0	1	HIF1A
0	0.663736202868743	0.748	0.436	0	1	CDKN1A
0	0.659957529446939	0.603	0.295	0	1	EMP1
0	0.659762675976178	0.723	0.39	0	1	MARCKS
0	0.653726106969803	0.849	0.601	0	1	EPSTI1
0	0.651185731257182	0.323	0.152	0	1	ANXA2R
0	0.649024394404848	0.544	0.237	0	1	TLR2
0	0.648432990903377	0.52	0.251	0	1	RNF19B
0	0.644991650687561	0.718	0.432	0	1	MS4A6A
0	0.638046630959533	0.71	0.459	0	1	BAZ1A
0	0.634789717393224	0.68	0.393	0	1	HAVCR2
0	0.632890205610774	0.502	0.233	0	1	FOSB
0	0.62870525183143	0.535	0.337	0	1	CEBPD
0	0.617312240921606	0.792	0.574	0	1	SSB
0	0.616953964881485	0.496	0.199	0	1	ANKRD22
0	0.616527062119993	0.755	0.487	0	1	CYBB
0	0.615106772805766	0.7	0.459	0	1	IER2
0	0.614554798618328	0.57	0.254	0	1	RGL1
0	0.606886336178853	0.642	0.376	0	1	GK
0	0.606678983184231	0.584	0.319	0	1	LILRB3
0	0.604786815508897	0.654	0.34	0	1	AQP9
0	0.602691888882403	0.359	0.093	0	1	RNASE2
0	0.600918098555916	0.712	0.479	0	1	LCP2
0	0.598900873402813	0.656	0.416	0	1	KCTD12
0	0.59494718105209	0.448	0.236	0	1	PHLDA2
0	0.591635721387138	0.547	0.291	0	1	KLF4
0	0.589982748753338	0.738	0.505	0	1	FCGR1A
0	0.588317756615269	0.692	0.455	0	1	TGFB1
0	0.587856302373024	0.802	0.69	0	1	IFI27
0	0.5822671988497	0.575	0.325	0	1	B4GALT5
0	0.579687670496307	0.729	0.468	0	1	DDX60L
0	0.578633650474382	0.517	0.293	0	1	SLC2A3
0	0.578338972122859	0.41	0.199	0	1	EGR2
0	0.576586215231134	0.786	0.546	0	1	JUNB
0	0.575076680071138	0.845	0.646	0	1	DYNLT1
0	0.574582637465291	0.549	0.272	0	1	TAGAP
0	0.574013686071117	0.742	0.534	0	1	UPP1
0	0.572000455615896	0.667	0.418	0	1	NINJ1
0	0.571688136628141	0.355	0.177	0	1	SLC39A8
0	0.567976963323504	0.429	0.184	0	1	LMNB1
0	0.563895326248278	0.184	0.031	0	1	ACOD1
0	0.56107285574097	0.706	0.443	0	1	IFIH1
0	0.559240123674325	0.355	0.086	0	1	CFP
0	0.558456976520822	0.879	0.684	0	1	RNF213
0	0.556457007422207	0.686	0.423	0	1	CMPK2
0	0.556126582704552	0.544	0.317	0	1	BACH1
0	0.555781312662184	0.581	0.329	0	1	DSE
0	0.552849958334676	0.796	0.564	0	1	FYB1
0	0.551040960731108	0.462	0.221	0	1	SRGAP2
0	0.549038062311468	0.378	0.149	0	1	MPEG1
0	0.546725817009322	0.513	0.271	0	1	IL4I1
0	0.545998770475893	0.338	0.175	0	1	FOLR3
0	0.543020699567107	0.642	0.41	0	1	FGR
0	0.542894265679654	0.866	0.616	0	1	MNDA
0	0.541786238940914	0.795	0.534	0	1	XAF1
0	0.538841480150674	0.541	0.29	0	1	ATF3
0	0.53807273846232	0.845	0.629	0	1	LAP3
0	0.530473712778777	0.487	0.209	0	1	SPHK1
0	0.52854059641894	0.714	0.551	0	1	ARF6
0	0.52069725290242	0.781	0.58	0	1	DEK
0	0.520124530336097	0.488	0.276	0	1	CSF2RB
0	0.519508565562453	0.758	0.53	0	1	SAMD9L
0	0.51753089577763	0.699	0.5	0	1	ELF1
0	0.517103560191586	0.737	0.492	0	1	OAS2
0	0.514094741545436	0.69	0.441	0	1	OAS3
0	0.513517437005538	0.467	0.247	0	1	SLAMF7
0	0.513153637946732	0.814	0.615	0	1	IFI16
0	0.511528329205448	0.47	0.225	0	1	MXD1
0	0.510959280739289	0.915	0.673	0	1	IFI30
0	0.509723789995831	0.67	0.439	0	1	STAT2
0	0.509130430047888	0.565	0.359	0	1	STX11
0	0.508767457453706	0.606	0.39	0	1	HCK
0	0.507818351580601	0.939	0.775	0	1	GLUL
0	0.507312318550859	0.637	0.445	0	1	ADGRE5
0	0.50698317008347	0.752	0.538	0	1	IFI35
0	0.502983460326139	0.736	0.542	0	1	ZEB2
0	0.501361110877829	0.392	0.189	0	1	ATP2B1-AS1
0	0.501205064535204	0.401	0.199	0	1	LMO2
0	0.498155193799487	0.681	0.435	0	1	SAMD9
0	0.495538231657492	0.508	0.289	0	1	CBWD2
0	0.494513405172271	0.486	0.267	0	1	SLC43A2
0	0.494097518415792	0.418	0.168	0	1	SELL
0	0.493055604187456	0.809	0.554	0	1	IFI44L
0	0.4923873691545	0.881	0.674	0	1	PLSCR1
0	0.492141014386044	0.8	0.625	0	1	MCL1
0	0.489205474688206	0.557	0.369	0	1	MYADM
0	0.487016143532065	0.36	0.165	0	1	IL27
0	0.481398260056937	0.356	0.146	0	1	HESX1
0	0.481349171178218	0.838	0.631	0	1	PLAUR
0	0.481046309706716	0.508	0.281	0	1	C3AR1
0	0.480335351155992	0.718	0.535	0	1	ATP6V1B2
0	0.480254957883949	0.683	0.465	0	1	CLEC7A
0	0.480191577217711	0.677	0.468	0	1	TCIRG1
0	0.478967401201023	0.958	0.838	0	1	GNG5
0	0.478665637186968	0.641	0.46	0	1	ATG3
0	0.477678586034469	0.944	0.868	0	1	CLIC1
0	0.476361273308937	0.515	0.282	0	1	PLEKHO1
0	0.475522149790051	0.32	0.119	0	1	CLEC5A
0	0.475273165258885	0.44	0.228	0	1	CSF3R
0	0.475149071487041	0.987	0.953	0	1	SH3BGRL3
0	0.474918822580585	0.552	0.347	0	1	PIK3AP1
0	0.474249722400437	0.766	0.544	0	1	IGSF6
0	0.471970516200299	0.704	0.477	0	1	RAB31
0	0.467747959688703	0.681	0.465	0	1	NT5C3A
0	0.465070253057122	0.544	0.352	0	1	RASGEF1B
0	0.463717832001856	0.545	0.294	0	1	IER3
0	0.463669029996723	0.818	0.571	0	1	SOD2
0	0.46233971574461	0.495	0.258	0	1	KLF2
0	0.462292170138369	0.247	0.062	0	1	NLRP3
0	0.460541875851622	0.855	0.724	0	1	TPM3
0	0.460219720400985	0.661	0.47	0	1	FLOT1
0	0.458857130575958	0.777	0.624	0	1	ITGB2
0	0.458292040328773	0.617	0.42	0	1	RBM47
0	0.458150477105506	0.972	0.882	0	1	NEAT1
0	0.45709190026717	0.608	0.36	0	1	SIGLEC1
0	0.456803207933131	0.489	0.294	0	1	RAB20
0	0.45619627827528	0.627	0.454	0	1	RBMS1
0	0.455391152291929	0.723	0.62	0	1	PRELID1
0	0.454197252650311	0.559	0.369	0	1	SLC31A2
0	0.454075998157631	0.633	0.445	0	1	GBP2
0	0.452781292541531	0.639	0.446	0	1	SQOR
0	0.45136006377751	0.547	0.358	0	1	MCUB
0	0.451168361984661	0.765	0.533	0	1	OASL
0	0.449081591968391	0.801	0.68	0	1	COTL1
0	0.448389794051995	0.572	0.363	0	1	PIM3
0	0.444295995847198	0.955	0.869	0	1	ACTG1
0	0.443604690200881	0.401	0.197	0	1	NAIP
0	0.443104447205429	0.73	0.512	0	1	TAP1
0	0.442035959127171	0.671	0.481	0	1	CASP1
0	0.440997369572549	0.461	0.265	0	1	ITGA5
0	0.440788508517268	0.84	0.732	0	1	CEBPB
0	0.439922085452648	0.644	0.494	0	1	ZYX
0	0.439104684431724	0.305	0.107	0	1	DYSF
0	0.438030320000513	0.566	0.374	0	1	IL10RA
0	0.437835127054159	0.511	0.321	0	1	MYOF
0	0.436661513015759	0.601	0.385	0	1	TFEC
0	0.436510903286023	0.725	0.531	0	1	PARP14
0	0.435397215941462	0.962	0.879	0	1	S100A4
0	0.434820966770614	0.605	0.432	0	1	FNDC3B
0	0.432208222781459	0.538	0.346	0	1	PML
0	0.431332460192039	0.609	0.377	0	1	LILRB4
0	0.430197425731186	0.646	0.402	0	1	CD48
0	0.428546426970899	0.303	0.105	0	1	STAB1
0	0.428321156993474	0.85	0.719	0	1	PSMB9
0	0.426259155477437	0.69	0.511	0	1	RGS10
0	0.423334866617692	0.233	0.065	0	1	SIGLEC10
0	0.421440457289154	0.619	0.432	0	1	NMI
0	0.420073339822845	0.708	0.525	0	1	SP110
0	0.419910566018504	0.672	0.473	0	1	IFI44
0	0.417320443827866	0.73	0.565	0	1	LGALS9
0	0.417009468184486	0.815	0.627	0	1	UBE2L6
0	0.416575676620383	0.557	0.353	0	1	USP18
0	0.415869933091416	0.922	0.617	0	1	IFITM1
0	0.415748889720158	0.539	0.372	0	1	TNFRSF1A
0	0.415596162827006	0.697	0.538	0	1	APOL6
0	0.414917773377755	0.641	0.501	0	1	SH3GLB1
0	0.409109868723595	0.702	0.561	0	1	FLNA
0	0.408685240547826	0.787	0.649	0	1	LCP1
0	0.408236037239219	0.39	0.189	0	1	ITGAM
0	0.406709540707483	0.97	0.914	0	1	S100A10
0	0.406444019410841	0.648	0.435	0	1	SMCHD1
0	0.404230276540526	0.723	0.547	0	1	MGAT1
0	0.402437599282779	0.926	0.696	0	1	TAOK1
0	0.401096631480978	0.418	0.249	0	1	GMPR
0	0.396831618822202	0.31	0.126	0	1	ADGRE2
0	0.392524022831352	0.964	0.823	0	1	CTSB
0	0.392177010326741	0.696	0.526	0	1	NAPA
0	0.389307568579444	0.232	0.061	0	1	CD93
0	0.388191431296031	0.745	0.612	0	1	GNB2
0	0.387972554114601	0.716	0.57	0	1	MOB1A
0	0.38237127039294	0.745	0.616	0	1	PSMA4
0	0.379695888317817	0.96	0.874	0	1	LY6E
0	0.372163769226084	0.287	0.111	0	1	LILRA2
0	0.365855723082581	0.928	0.844	0	1	CALM1
0	0.340536782686034	0.927	0.748	0	1	AIF1
0	0.335771074004108	0.953	0.752	0	1	CTSL
0	0.332393512217168	0.911	0.715	0	1	SERPINA1
0	0.327708802011724	0.96	0.927	0	1	H3F3A
0	0.322992100543227	0.205	0.059	0	1	APOBEC3B
0	0.316078314220074	0.924	0.86	0	1	GABARAP
0	0.312807289181552	0.996	0.847	0	1	FCER1G
0	0.309963167628578	0.958	0.899	0	1	MYL12A
0	0.295485867456696	0.955	0.909	0	1	GAPDH
0	0.292110320164221	0.999	0.996	0	1	TMSB10
1.48219693752374e-323	0.553550399336212	0.471	0.264	3.51903196906886e-319	1	PLAC8
2.47032822920623e-323	0.415950055715529	0.477	0.311	5.86505328178144e-319	1	ETV6
7.4109846876187e-323	0.419069138444397	0.498	0.309	1.75951598453443e-318	1	GNA13
3.55727265005698e-322	0.348253732758746	0.663	0.449	8.44567672576527e-318	1	PPP1R15A
1.83298354607102e-321	0.396037555078191	0.588	0.418	4.35186953508183e-317	1	LACTB
3.71537365672617e-321	0.673744780111194	0.288	0.11	8.82104013579928e-317	1	CYP1B1
1.09929606199677e-320	0.422888993492994	0.519	0.355	2.60994871039274e-316	1	ADAM17
2.43916800298867e-317	0.36696458371536	0.777	0.636	5.7910726726957e-313	1	GRB2
5.1379630562761e-317	0.26996657781012	0.94	0.87	1.21985518882107e-312	1	HLA-E
8.04361005570483e-317	0.433123036363383	0.518	0.319	1.90971389942544e-312	1	ITGAX
2.21326453969779e-316	0.395004630673825	0.686	0.496	5.25473267015049e-312	1	SCARB2
7.53765022409904e-315	0.403322922408995	0.404	0.225	1.78958891620559e-310	1	SECTM1
1.38860251408994e-314	0.407034656281162	0.626	0.454	3.29682008895233e-310	1	LIMS1
1.76913503406667e-314	0.395527039279066	0.45	0.272	4.20028039788109e-310	1	EMILIN2
6.91704244233052e-313	0.466733735240287	0.535	0.34	1.64224421665811e-308	1	SAMSN1
3.01158660480181e-312	0.393314310087134	0.466	0.296	7.15010891712046e-308	1	SH3BP2
2.78163510549694e-311	0.388798938656632	0.809	0.713	6.60415806747084e-307	1	LITAF
1.23167062515794e-309	0.413285135244391	0.463	0.29	2.92423239824997e-305	1	MYO1G
2.26053756159905e-307	0.549699369104115	0.356	0.193	5.36696827874846e-303	1	INSIG1
2.85363069193373e-307	0.438881753927045	0.5	0.319	6.77508998878907e-303	1	SLC38A2
3.47396472002761e-307	0.417350418487636	0.37	0.176	8.24788703828956e-303	1	CLEC4E
1.15311430188982e-306	0.411736461656122	0.487	0.31	2.7377239755468e-302	1	NADK
1.19474774014972e-304	0.391989364369822	0.543	0.394	2.83657008466347e-300	1	OGFR
4.10577441688302e-304	0.51101173334723	0.436	0.244	9.74792962056367e-300	1	NEXN
1.41150318298259e-300	0.41571290908457	0.328	0.179	3.35119085703726e-296	1	CXorf21
1.71335562769737e-300	0.304834243284947	0.881	0.794	4.0678489312791e-296	1	POMP
4.27473913566162e-300	0.415131118036937	0.567	0.35	1.01490856558878e-295	1	FNIP2
1.71628238411502e-297	0.375046467548273	0.577	0.432	4.07479763636587e-293	1	CNDP2
5.87900564941765e-297	0.307093434049886	0.252	0.114	1.39579352128474e-292	1	C19orf38
8.71925831042031e-296	0.386131526135319	0.532	0.386	2.07012630805999e-291	1	AKIRIN2
5.18108631489009e-295	0.392227848185579	0.438	0.257	1.2300935128812e-290	1	NECTIN2
5.41087209309793e-295	0.679979303029732	0.573	0.374	1.28464925234331e-290	1	CCL4
8.86311619772587e-295	0.392251592820361	0.66	0.488	2.10428104766408e-290	1	NCF2
1.76870406457987e-293	0.38032277245167	0.371	0.223	4.19925719012554e-289	1	PNP
2.57072926565765e-292	0.378253341566766	0.333	0.171	6.10342542252438e-288	1	LILRA6
4.84916212850312e-290	0.38712356213725	0.448	0.266	1.15128807254921e-285	1	RIPK2
5.76090820580297e-290	0.408124210266621	0.571	0.395	1.36775482622174e-285	1	ZNFX1
4.45326977481123e-287	0.440585768970052	0.424	0.252	1.05729530993568e-282	1	ANPEP
7.78634286102586e-286	0.307901464354696	0.196	0.063	1.84863352206476e-281	1	GPR84
9.27409472131996e-285	0.378669074594535	0.38	0.218	2.20185556873578e-280	1	FCGR1B
2.05747546158846e-284	0.335253750976081	0.786	0.664	4.88485824090332e-280	1	CD53
2.54648229601762e-284	0.320334161314483	0.866	0.742	6.04585826720502e-280	1	GSTO1
1.4775741122406e-283	0.315725733443597	0.734	0.64	3.50805645728162e-279	1	PSMB3
5.59013215070024e-282	0.403231095311008	0.425	0.249	1.32720917521925e-277	1	P2RX7
6.0127612249059e-282	0.393951988778869	0.415	0.225	1.42754977001716e-277	1	KLF10
4.35157254338621e-281	0.376218384901172	0.477	0.311	1.03315035325075e-276	1	ACOT9
1.52769320619902e-278	0.358846504149122	0.283	0.155	3.62704921015772e-274	1	SAMD4A
9.26559293390536e-277	0.390845704183142	0.657	0.51	2.19983707436781e-272	1	CFLAR
1.97024067831585e-275	0.36618504623469	0.548	0.336	4.67774541845749e-271	1	LHFPL2
6.06910601939469e-275	0.373737027809768	0.315	0.155	1.44092715112469e-270	1	ST8SIA4
1.27897639785037e-274	0.363707909539081	0.412	0.244	3.03654576377634e-270	1	SERTAD1
2.02417564215663e-274	0.359360398760975	0.395	0.251	4.80579780960828e-270	1	SPTLC2
1.82446053065559e-272	0.376604577598629	0.543	0.388	4.33163419188249e-268	1	LYSMD2
5.89704372378387e-272	0.367204483243306	0.604	0.468	1.40007612090077e-267	1	CASP4
7.53585631097364e-272	0.331733169005697	0.757	0.636	1.78916300535136e-267	1	SAMHD1
2.99179956537736e-270	0.339967765576359	0.821	0.659	7.10313052811893e-266	1	SPI1
2.96086385124088e-268	0.406693522083099	0.403	0.211	7.02968295561611e-264	1	AC015912.3
5.49814868527304e-266	0.364728210544409	0.549	0.394	1.30537046085753e-261	1	MYD88
1.06610077124984e-261	0.389562465030915	0.351	0.187	2.53113645110137e-257	1	TRIB1
1.0027665367643e-260	0.264320247594002	0.791	0.589	2.38076831158579e-256	1	MT-ATP8
1.55531618371375e-260	0.425799895812748	0.414	0.236	3.69263168337318e-256	1	SOCS3
5.05519160245579e-259	0.355203836201149	0.577	0.423	1.20020359025505e-254	1	ARL8B
5.99852559005058e-259	0.360498818012222	0.522	0.376	1.42416994558981e-254	1	BAG1
6.75780405665691e-259	0.342397522720934	0.694	0.547	1.60443783913148e-254	1	TMEM123
1.37516540155695e-257	0.353829435619243	0.408	0.255	3.26491769637651e-253	1	LAT2
3.03759904381027e-257	0.430693861428763	0.367	0.2	7.21186764981434e-253	1	OTUD1
1.45939230041081e-256	0.360449469871274	0.678	0.55	3.46488919963536e-252	1	WSB1
6.34746084552864e-256	0.319972594031324	0.792	0.635	1.50701415394541e-251	1	STAT1
2.75585368499883e-254	0.520002885117188	0.446	0.291	6.54294781892423e-250	1	SOCS1
1.26502437948562e-253	0.376033049086106	0.593	0.437	3.00342088177476e-249	1	GCA
3.83963943510726e-253	0.361538667719921	0.66	0.528	9.11607194683166e-249	1	PTPN6
8.45083408252669e-253	0.376568472129676	0.539	0.382	2.00639702787349e-248	1	HMGA1
1.04536626489929e-251	0.361229962248075	0.419	0.272	2.4819085861239e-247	1	DENND5A
2.26244260402457e-251	0.361764390315178	0.642	0.494	5.37149123047513e-247	1	CCNL1
8.2290175067686e-251	0.372500097403304	0.517	0.357	1.953733336457e-246	1	XRN1
1.36700342567867e-248	0.364121549062351	0.535	0.385	3.24553953324629e-244	1	DTX3L
1.34862528274252e-247	0.309751007620455	0.298	0.152	3.2019061462873e-243	1	ETV7
1.37385798972021e-247	0.348304801023777	0.469	0.333	3.26181363919373e-243	1	RTCB
1.58934841900979e-247	0.327552508491152	0.319	0.194	3.77343101641305e-243	1	TOR1B
4.0141989365129e-247	0.328104933728561	0.319	0.198	9.53051111506892e-243	1	ARHGAP27
4.56269132386545e-246	0.324040419114581	0.757	0.6	1.08327417411213e-241	1	GRINA
1.34861550501701e-244	0.339125115025658	0.313	0.157	3.20188293201139e-240	1	PSTPIP2
1.29083348698275e-243	0.349899673463485	0.357	0.215	3.06469686479444e-239	1	CSRNP1
1.01548095592357e-242	0.304573794923295	0.843	0.775	2.41095488555374e-238	1	PSME2
3.8285862327971e-239	0.364051328408669	0.335	0.179	9.08982943390687e-235	1	KDM6B
1.47147386427173e-238	0.361878570519143	0.433	0.313	3.49357324855395e-234	1	GTF2B
1.78897881589596e-237	0.345128853928098	0.589	0.444	4.24739350470019e-233	1	NAGK
1.04806283256813e-236	0.283310812505456	0.771	0.588	2.48831077708327e-232	1	STXBP2
9.39072672641304e-235	0.251881050654992	0.917	0.815	2.22954633938498e-230	1	ANXA5
1.48309649144078e-233	0.377061622369814	0.627	0.514	3.5211676899787e-229	1	VMP1
3.55759574980687e-233	0.348386120809657	0.381	0.254	8.44644382919147e-229	1	ARFGAP3
6.10015292546155e-233	0.413063963471515	0.476	0.32	1.44829830756308e-228	1	PIM1
1.88338153054092e-232	0.36663044525501	0.515	0.385	4.47152442981025e-228	1	OPTN
